drug_id,target_nm,target_act,action2,target_org,drug_name
DB00799,Retinoic acid receptor gamma,agonist,1,Humans,tazarotene
DB00799,Retinoic acid receptor RXR-beta,agonist,1,Humans,tazarotene
DB00231,GABA(A) Receptor,positive allosteric modulator,1,Humans,temazepam
DB00231,GABA(A) Receptor Benzodiazepine Binding Site,ligand,0,Humans,temazepam
DB00853,DNA,cross-linking/alkylation,-1,Humans,temozolomide
DB00444,DNA topoisomerase 2-alpha,inhibitor,-1,Humans,teniposide
DB01162,Alpha-1A adrenergic receptor,antagonist,-1,Humans,terazosin
DB01162,Alpha-1B adrenergic receptor,antagonist,-1,Humans,terazosin
DB01162,Alpha-1D adrenergic receptor,antagonist,-1,Humans,terazosin
DB01162,Potassium voltage-gated channel subfamily H member 2,inhibitor,-1,Humans,terazosin
DB01162,Potassium voltage-gated channel subfamily H member 6,inhibitor,-1,Humans,terazosin
DB01162,Potassium voltage-gated channel subfamily H member 7,inhibitor,-1,Humans,terazosin
DB01162,Transforming growth factor beta-1,inducer,1,Humans,terazosin
DB00857,Squalene monooxygenase,inhibitor,-1,Yeast,terbinafine
DB00857,Squalene monooxygenase,inhibitor,-1,Humans,terbinafine
DB00871,Beta-1 adrenergic receptor,antagonist,-1,Humans,terbutaline
DB00871,Beta-2 adrenergic receptor,agonist,1,Humans,terbutaline
DB00871,Beta-3 adrenergic receptor,agonist,1,Humans,terbutaline
DB00251,Cytochrome P450 51,antagonist,-1,Yeast,terconazole
DB00624,Androgen receptor,agonist,1,Humans,testosterone
DB00624,Estrogen receptor alpha,inhibitor,-1,Humans,testosterone
DB00624,Mineralocorticoid receptor,ligand,0,Humans,testosterone
DB01041,alpha1-acid glycoprotein,binder,0,Humans,thalidomide
DB01041,DNA,intercalation,0,Humans,thalidomide
DB01041,Fibroblast growth factor receptor 2,antagonist,-1,Humans,thalidomide
DB01041,Nuclear factor NF-kappa-B p105 subunit,antagonist,-1,Humans,thalidomide
DB01041,Prostaglandin G/H synthase 2,antagonist,-1,Humans,thalidomide
DB01041,Protein cereblon,inhibitor,-1,Humans,thalidomide
DB01041,Tumor necrosis factor,inhibitor,-1,Humans,thalidomide
DB00679,5-hydroxytryptamine receptor 2A,antagonist,-1,Humans,thioridazine
DB00679,Alpha-1A adrenergic receptor,antagonist,-1,Humans,thioridazine
DB00679,Alpha-1B adrenergic receptor,antagonist,-1,Humans,thioridazine
DB00679,Dopamine D1 receptor,antagonist,-1,Humans,thioridazine
DB00679,Dopamine D2 receptor,antagonist,-1,Humans,thioridazine
DB00679,Potassium voltage-gated channel subfamily H member 2,inhibitor,-1,Humans,thioridazine
DB04572,DNA,cross-linking/alkylation,-1,Humans,thiotepa
DB00906,Sodium- and chloride-dependent GABA transporter 1,inhibitor,-1,Humans,tiagabine
DB01600,Prostaglandin G/H synthase 1,inhibitor,-1,Humans,tiaprofenic
DB01600,Prostaglandin G/H synthase 2,inhibitor,-1,Humans,tiaprofenic
DB00373,Beta-1 adrenergic receptor,antagonist,-1,Humans,timolol
DB00373,Beta-2 adrenergic receptor,antagonist,-1,Humans,timolol
DB00373,Lysozyme,,0,Enterobacteria phage T4,timolol
DB00911,DNA,binder,0,Humans,tinidazole
DB00775,Integrin alpha-IIb,antagonist,-1,Humans,tirofiban
DB00775,Integrin beta-3,antagonist,-1,Humans,tirofiban
DB00697,Alpha-1 adrenergic receptors,agonist,1,Humans,tizanidine
DB00697,Alpha-2 adrenergic receptors,agonist,1,Humans,tizanidine
DB00697,Nischarin,agonist,1,Humans,tizanidine
DB00684,16S ribosomal RNA,inhibitor,-1,Enteric bacteria and other eubacteria,tobramycin
DB00684,23S ribosomal RNA,inhibitor,-1,Enteric bacteria and other eubacteria,tobramycin
DB00684,Bacterial outer membrane,incorporation into and destabilization,0,Bacteria,tobramycin
DB00684,Cytoplasmic membrane,incorporation into and destabilization,0,Bacteria,tobramycin
DB00500,Prostaglandin G/H synthase 1,inhibitor,-1,Humans,tolmetin
DB00500,Prostaglandin G/H synthase 2,inhibitor,-1,Humans,tolmetin
DB01036,Muscarinic acetylcholine receptor M1,antagonist,-1,Humans,tolterodine
DB01036,Muscarinic acetylcholine receptor M2,antagonist,-1,Humans,tolterodine
DB01036,Muscarinic acetylcholine receptor M3,antagonist,-1,Humans,tolterodine
DB01036,Muscarinic acetylcholine receptor M4,antagonist,-1,Humans,tolterodine
DB01036,Muscarinic acetylcholine receptor M5,antagonist,-1,Humans,tolterodine
DB00273,Carbonic anhydrase 1,inhibitor,-1,Humans,topiramate
DB00273,Carbonic anhydrase 2,inhibitor,-1,Humans,topiramate
DB00273,Carbonic anhydrase 3,inhibitor,-1,Humans,topiramate
DB00273,Carbonic anhydrase 4,inhibitor,-1,Humans,topiramate
DB00273,Gamma-aminobutyric acid receptor subunit alpha-1,agonist,1,Humans,topiramate
DB00273,Kainate receptors,antagonist,-1,Humans,topiramate
DB00273,Voltage gated L-type calcium channel,antagonist,-1,Humans,topiramate
DB00273,Voltage-dependent R-type calcium channel,antagonist,-1,Humans,topiramate
DB00273,Voltage-gated sodium channel alpha subunit,inhibitor,-1,Humans,topiramate
DB01030,DNA,intercalation,0,Humans,topotecan
DB01030,DNA topoisomerase 1,inhibitor,-1,Humans,topotecan
DB01030,"DNA topoisomerase I, mitochondrial",inhibitor,-1,Humans,topotecan
DB00539,Estrogen receptor alpha,modulator,0,Humans,toremifene
DB00539,Sex hormone-binding globulin,,0,Humans,toremifene
DB00193,5-hydroxytryptamine receptor 2C,antagonist,-1,Humans,tramadol
DB00193,Adenosine receptor A1,agonist,1,Humans,tramadol
DB00193,Alpha-2 adrenergic receptors,inducer,1,Humans,tramadol
DB00193,Alpha-7 nicotinic cholinergic receptor subunit,antagonist,-1,Humans,tramadol
DB00193,Delta-type opioid receptor,agonist,1,Humans,tramadol
DB00193,Kappa-type opioid receptor,agonist,1,Humans,tramadol
DB00193,Muscarinic acetylcholine receptor M1,antagonist,-1,Humans,tramadol
DB00193,Muscarinic acetylcholine receptor M3,antagonist,-1,Humans,tramadol
DB00193,Mu-type opioid receptor,agonist,1,Humans,tramadol
DB00193,Neurokinin 1 receptor,inhibitor,-1,Humans,tramadol
DB00193,NMDA receptor,inhibitor,-1,Humans,tramadol
DB00193,Sodium channel protein type 2 subunit alpha,inhibitor,-1,Humans,tramadol
DB00193,Sodium-dependent noradrenaline transporter,inhibitor,-1,Humans,tramadol
DB00193,Sodium-dependent serotonin transporter,inhibitor,-1,Humans,tramadol
DB00193,Transient receptor potential cation channel subfamily V member 1,agonist,1,Humans,tramadol
DB00519,Angiotensin-converting enzyme,inhibitor,-1,Humans,trandolapril
DB00302,Plasminogen,inhibitor,-1,Humans,tranexamic
DB00752,Amine oxidase [flavin-containing] A,inhibitor,-1,Humans,tranylcypromine
DB00752,Amine oxidase [flavin-containing] B,inhibitor,-1,Humans,tranylcypromine
DB00656,5-hydroxytryptamine receptor 1A,antagonist,-1,Humans,trazodone
DB00656,5-hydroxytryptamine receptor 1A,partial agonist,1,Humans,trazodone
DB00656,5-hydroxytryptamine receptor 1C,antagonist,-1,Rat,trazodone
DB00656,5-hydroxytryptamine receptor 1C,partial agonist,1,Rat,trazodone
DB00656,5-hydroxytryptamine receptor 2A,antagonist,-1,Humans,trazodone
DB00656,5-hydroxytryptamine receptor 2C,agonist,1,Humans,trazodone
DB00656,Alpha-1A adrenergic receptor,antagonist,-1,Humans,trazodone
DB00656,Alpha-2A adrenergic receptor,antagonist,-1,Humans,trazodone
DB00656,Histamine H1 receptor,antagonist,-1,Humans,trazodone
DB00656,Sodium-dependent serotonin transporter,inhibitor,-1,Humans,trazodone
DB00755,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 4, mitochondrial",,0,Humans,retinoic
DB00755,Cytochrome P450 26A1,,0,Humans,retinoic
DB00755,Cytochrome P450 26B1,,0,Humans,retinoic
DB00523,Cytochrome P450 26C1,,0,Humans,retinoic
DB00755,Cytochrome P450 26C1,,0,Humans,retinoic
DB00755,Hematopoietic prostaglandin D synthase,,0,Humans,retinoic
DB00523,Insulin-like growth factor-binding protein 3,,0,Humans,retinoic
DB00755,Lipocalin-1,,0,Humans,retinoic
DB00755,Odorant-binding protein 2a,,0,Humans,retinoic
DB00523,Pregnancy-specific beta-1-glycoprotein 5,,0,Humans,retinoic
DB00755,Retinal dehydrogenase 1,,0,Humans,retinoic
DB00755,Retinal dehydrogenase 2,,0,Humans,retinoic
DB00523,Retinoic acid receptor alpha,agonist,1,Humans,retinoic
DB00982,Retinoic acid receptor alpha,other/unknown,0,Humans,retinoic
DB00755,Retinoic acid receptor alpha,,0,Humans,retinoic
DB00523,Retinoic acid receptor beta,agonist,1,Humans,retinoic
DB00755,Retinoic acid receptor beta,,0,Humans,retinoic
DB00523,Retinoic acid receptor gamma,agonist,1,Humans,retinoic
DB00982,Retinoic acid receptor gamma,,0,Humans,retinoic
DB00755,Retinoic acid receptor gamma,agonist,1,Humans,retinoic
DB00755,Retinoic acid receptor responder protein 1,agonist,1,Humans,retinoic
DB00523,Retinoic acid receptor RXR-alpha,agonist,1,Humans,retinoic
DB00755,Retinoic acid receptor RXR-alpha,,0,Humans,retinoic
DB00523,Retinoic acid receptor RXR-beta,agonist,1,Humans,retinoic
DB00755,Retinoic acid receptor RXR-beta,agonist,1,Humans,retinoic
DB00523,Retinoic acid receptor RXR-gamma,agonist,1,Humans,retinoic
DB00755,Retinoic acid receptor RXR-gamma,agonist,1,Humans,retinoic
DB00755,Retinoic acid-induced protein 3,,0,Humans,retinoic
DB00755,Retinol-binding protein 4,,0,Humans,retinoic
DB00620,Glucocorticoid receptor,agonist,1,Humans,triamcinolone
DB00897,GABA(A) Receptor,positive allosteric modulator,1,Humans,triazolam
DB00897,GABA(A) Receptor Benzodiazepine Binding Site,ligand,0,Humans,triazolam
DB00440,Dihydrofolate reductase,inhibitor,-1,Escherichia coli (strain K12),trimethoprim
DB01157,Dihydrofolate reductase,inhibitor,-1,Humans,trimetrexate
DB00197,Equilibrative nucleoside transporter 1,inhibitor,-1,Humans,troglitazone
DB00197,Estrogen-related receptor gamma,inverse agonist,-1,Humans,troglitazone
DB00197,Glutathione S-transferase P,,0,Humans,troglitazone
DB00197,Long-chain-fatty-acid--CoA ligase 4,inhibitor,-1,Humans,troglitazone
DB00197,Peroxisome proliferator-activated receptor alpha,,0,Humans,troglitazone
DB00197,Peroxisome proliferator-activated receptor delta,,0,Humans,troglitazone
DB00197,Peroxisome proliferator-activated receptor gamma,agonist,1,Humans,troglitazone
DB00197,Plasminogen activator inhibitor 1,antagonist,-1,Humans,troglitazone
DB00197,Steroid hormone receptor ERR1,inverse agonist,-1,Humans,troglitazone
DB11699,5-hydroxytryptamine receptor 3A,antagonist,-1,Humans,tropisetron
DB00209,Muscarinic acetylcholine receptor M1,antagonist,-1,Humans,trospium
DB00209,Muscarinic acetylcholine receptor M3,,0,Humans,trospium
DB00705,Reverse transcriptase/RNaseH,inhibitor,-1,Human immunodeficiency virus 1,delavirdine
DB01586,Aldo-keto reductase family 1 member C2,inducer,1,Humans,UDCA
DB01586,Bile acid receptor,,0,Humans,UDCA
DB00577,DNA polymerase catalytic subunit,inhibitor,-1,HHV-1,VACV
DB00577,Thymidine kinase,substrate,0,HHV-1,VACV
DB00177,Type-1 angiotensin II receptor,antagonist,-1,Humans,valsartan
DB00512,D-Ala-D-Ala moiety of NAM/NAG peptide subunits of peptidoglycan,ligand,0,Gram-positive Bacteria,Vancocine
DB00285,Sodium-dependent dopamine transporter,inhibitor,-1,Humans,venlafaxine
DB00285,Sodium-dependent noradrenaline transporter,inhibitor,-1,Humans,venlafaxine
DB00285,Sodium-dependent serotonin transporter,inhibitor,-1,Humans,venlafaxine
DB01080,"4-aminobutyrate aminotransferase, mitochondrial",inhibitor,-1,Humans,vigabatrin
DB00361,Tubulin beta chain,antagonist,-1,Humans,vinorelbine
DB00361,Tubulin beta chain,inhibitor,-1,Humans,vinorelbine
DB00549,Cysteinyl leukotriene receptor 1,antagonist,-1,Humans,zafirlukast
DB00962,Gamma-aminobutyric acid receptor subunit alpha-1,potentiator,1,Humans,zaleplon
DB00558,Neuraminidase,inhibitor,-1,Influenza A virus (strain A/Bangkok/1/1979 H3N2),zanamivir
DB00558,Neuraminidase,inhibitor,-1,Influenza B virus (strain B/Beijing/1/1987),zanamivir
DB00558,Sialidase-2,inhibitor,-1,Humans,zanamivir
DB00495,Reverse transcriptase/RNaseH,inhibitor,-1,Human immunodeficiency virus 1,zidovudine
DB00495,Telomerase reverse transcriptase,inhibitor,-1,Humans,zidovudine
DB00315,5-hydroxytryptamine receptor 1A,agonist,1,Humans,zolmitriptan
DB00315,5-hydroxytryptamine receptor 1B,agonist,1,Humans,zolmitriptan
DB00315,5-hydroxytryptamine receptor 1D,agonist,1,Humans,zolmitriptan
DB00315,5-hydroxytryptamine receptor 1E,agonist,1,Humans,zolmitriptan
DB00315,5-hydroxytryptamine receptor 1F,agonist,1,Humans,zolmitriptan
DB00315,5-hydroxytryptamine receptor 2A,agonist,1,Humans,zolmitriptan
DB00315,5-hydroxytryptamine receptor 2B,agonist,1,Humans,zolmitriptan
DB00315,5-hydroxytryptamine receptor 7,agonist,1,Humans,zolmitriptan
DB00425,Gamma-aminobutyric acid receptor subunit alpha-1,agonist,1,Humans,zolpidem
DB00425,Gamma-aminobutyric acid receptor subunit alpha-2,agonist,1,Humans,zolpidem
DB00425,Gamma-aminobutyric acid receptor subunit alpha-3,agonist,1,Humans,zolpidem
DB00425,Gamma-aminobutyric acid receptor subunit gamma-2,agonist,1,Humans,zolpidem
DB00909,Amine oxidase [flavin-containing] A,inhibitor,-1,Humans,zonisamide
DB00909,Amine oxidase [flavin-containing] B,inhibitor,-1,Humans,zonisamide
DB00909,Carbonic anhydrase 1,inhibitor,-1,Humans,zonisamide
DB00909,Carbonic anhydrase 12,inhibitor,-1,Humans,zonisamide
DB00909,Carbonic anhydrase 13,inhibitor,-1,Humans,zonisamide
DB00909,Carbonic anhydrase 14,inhibitor,-1,Humans,zonisamide
DB00909,Carbonic anhydrase 2,inhibitor,-1,Humans,zonisamide
DB00909,Carbonic anhydrase 3,inhibitor,-1,Humans,zonisamide
DB00909,Carbonic anhydrase 4,inhibitor,-1,Humans,zonisamide
DB00909,"Carbonic anhydrase 5A, mitochondrial",inhibitor,-1,Humans,zonisamide
DB00909,"Carbonic anhydrase 5B, mitochondrial",inhibitor,-1,Humans,zonisamide
DB00909,Carbonic anhydrase 6,inhibitor,-1,Humans,zonisamide
DB00909,Carbonic anhydrase 7,inhibitor,-1,Humans,zonisamide
DB00909,Carbonic anhydrase 9,inhibitor,-1,Humans,zonisamide
DB00909,Carbonic anhydrase-related protein,inhibitor,-1,Humans,zonisamide
DB00909,Carbonic anhydrase-related protein 10,inhibitor,-1,Humans,zonisamide
DB00909,Carbonic anhydrase-related protein 11,inhibitor,-1,Humans,zonisamide
DB00909,Sodium channel protein type 1 subunit alpha,inhibitor,-1,Humans,zonisamide
DB00909,Sodium channel protein type 11 subunit alpha,inhibitor,-1,Humans,zonisamide
DB00909,Sodium channel protein type 2 subunit alpha,inhibitor,-1,Humans,zonisamide
DB00909,Sodium channel protein type 3 subunit alpha,inhibitor,-1,Humans,zonisamide
DB00909,Sodium channel protein type 4 subunit alpha,inhibitor,-1,Humans,zonisamide
DB00909,Sodium channel protein type 5 subunit alpha,inhibitor,-1,Humans,zonisamide
DB00909,Sodium channel protein type 9 subunit alpha,inhibitor,-1,Humans,zonisamide
DB00909,Sodium channel subunit beta-1,inhibitor,-1,Humans,zonisamide
DB00909,Sodium channel subunit beta-2,inhibitor,-1,Humans,zonisamide
DB00909,Sodium channel subunit beta-3,inhibitor,-1,Humans,zonisamide
DB00909,Sodium channel subunit beta-4,inhibitor,-1,Humans,zonisamide
DB00909,Voltage-dependent T-type calcium channel subunit alpha-1G,inhibitor,-1,Humans,zonisamide
DB00909,Voltage-dependent T-type calcium channel subunit alpha-1H,inhibitor,-1,Humans,zonisamide
DB00909,Voltage-dependent T-type calcium channel subunit alpha-1I,inhibitor,-1,Humans,zonisamide
DB01198,Gamma-aminobutyric acid receptor subunit alpha-1,potentiator,1,Humans,zopiclone
DB01198,Gamma-aminobutyric acid receptor subunit alpha-2,potentiator,1,Humans,zopiclone
DB01198,Gamma-aminobutyric acid receptor subunit alpha-3,potentiator,1,Humans,zopiclone
DB01198,Gamma-aminobutyric acid receptor subunit alpha-5,potentiator,1,Humans,zopiclone
DB01198,Translocator protein,agonist,1,Humans,zopiclone
DB00305,DNA,cross-linking/alkylation,-1,Humans,mitomycin
DB00107,Oxytocin receptor,agonist,1,Humans,oxytocin
DB00692,Alpha-1A adrenergic receptor,antagonist,-1,Humans,phentolamine
DB00692,Alpha-1B adrenergic receptor,antagonist,-1,Humans,phentolamine
DB00692,Alpha-1D adrenergic receptor,antagonist,-1,Humans,phentolamine
DB00692,Alpha-2A adrenergic receptor,antagonist,-1,Humans,phentolamine
DB00541,Tubulin alpha-4A chain,inhibitor,-1,Humans,vincristine
DB00541,Tubulin beta chain,inhibitor,-1,Humans,vincristine
DB04844,Dopamine D2 receptor,inhibitor,-1,Humans,tetrabenazine
DB04844,Synaptic vesicular amine transporter,inhibitor,-1,Humans,tetrabenazine
DB00847,Cystine,cleavage,-1,Humans,cysteamine
DB00847,Neuropeptide Y receptor type 2,other/unknown,0,Humans,cysteamine
DB00432,DNA,other/unknown,0,Humans,trifluorothymidine
DB00432,Thymidylate synthase,inhibitor,-1,Humans,trifluorothymidine
DB06819,Aromatic-amino-acid aminotransferase,,0,Paracoccus denitrificans,phenylbutyric
DB06819,Thermolysin,,0,Bacillus thermoproteolyticus,phenylbutyric
DB09096,Arginine decarboxylase,activator,1,Humans,benzoyl
DB09096,Catalase,inhibitor,-1,Humans,benzoyl
DB09096,Glutathione peroxidase,inhibitor,-1,,benzoyl
DB09096,Protein kinase C,inhibitor,-1,Humans,benzoyl
DB09096,Superoxide Dismutases,inhibitor,-1,Humans,benzoyl
DB01223,Adenosine receptor A1,antagonist,-1,Humans,aminophylline
DB01223,Adenosine receptor A3,antagonist,-1,Humans,aminophylline
DB01223,"cGMP-inhibited 3',5'-cyclic phosphodiesterase A",inhibitor,-1,Humans,aminophylline
DB01223,Histone deacetylase 2,activator,1,Humans,aminophylline
DB01260,Glucocorticoid receptor,agonist,1,Humans,desonide
DB00632,Envelope glycoprotein GP340,intercalation,0,HHV-4,Tadenan
DB00632,Envelope glycoprotein GP350,intercalation,0,HHV-4,Tadenan
DB01169,Cyclin-dependent kinase inhibitor 1,,0,Humans,arsenic
DB01169,G1/S-specific cyclin-D1,antagonist,-1,Humans,arsenic
DB01169,Histone deacetylase 1,,0,Humans,arsenic
DB01169,Inhibitor of nuclear factor kappa-B kinase subunit beta,inducer,1,Humans,arsenic
DB01169,Mitogen-activated protein kinase 1,inducer,1,Humans,arsenic
DB01169,Mitogen-activated protein kinase 3,inducer,1,Humans,arsenic
DB01169,Protein PML,,0,Humans,arsenic
DB01169,RAC-alpha serine/threonine-protein kinase,inducer,1,Humans,arsenic
DB01169,"Thioredoxin reductase 1, cytoplasmic",inhibitor,-1,Humans,arsenic
DB01169,Transcription factor AP-1,inducer,1,Humans,arsenic
DB00594,Acid-sensing ion channel 1,inhibitor,-1,Humans,amiloride
DB00594,Acid-sensing ion channel 2,inhibitor,-1,Humans,amiloride
DB00594,Amiloride-sensitive amine oxidase [copper-containing],inhibitor,-1,Humans,amiloride
DB00594,Amiloride-sensitive sodium channel subunit alpha,inhibitor,-1,Humans,amiloride
DB00594,Amiloride-sensitive sodium channel subunit beta,inhibitor,-1,Humans,amiloride
DB00594,Amiloride-sensitive sodium channel subunit delta,inhibitor,-1,Humans,amiloride
DB00594,Amiloride-sensitive sodium channel subunit gamma,inhibitor,-1,Humans,amiloride
DB00594,Sodium/hydrogen exchanger 1,inhibitor,-1,Humans,amiloride
DB00594,Urokinase-type plasminogen activator,inhibitor,-1,Humans,amiloride
DB01100,Calmodulin,inhibitor,-1,Humans,pimozide
DB01100,Dopamine D2 receptor,antagonist,-1,Humans,pimozide
DB01100,Dopamine D3 receptor,antagonist,-1,Humans,pimozide
DB01100,Potassium voltage-gated channel subfamily H member 2,inhibitor,-1,Humans,pimozide
DB00443,Glucocorticoid receptor,agonist,1,Humans,betamethasone
DB00693,DNA,other,0,Humans,fluorescein
DB00693,Ig kappa chain V-II region RPMI 6410,other,0,Humans,fluorescein
DB01262,DNA,other/unknown,0,Humans,5-aza-2'-deoxycytidine
DB01262,DNA (cytosine-5)-methyltransferase 1,inhibitor,-1,Humans,5-aza-2'-deoxycytidine
DB01262,DNA (cytosine-5)-methyltransferase 3A,inhibitor,-1,Humans,5-aza-2'-deoxycytidine
DB01262,DNA (cytosine-5)-methyltransferase 3B,inhibitor,-1,Humans,5-aza-2'-deoxycytidine
DB00351,Glucocorticoid receptor,agonist,1,Humans,megestrol
DB00351,Progesterone receptor,agonist,1,Humans,megestrol
DB00956,Delta-type opioid receptor,agonist,1,Humans,hydrocodone
DB00956,Mu-type opioid receptor,agonist,1,Humans,hydrocodone
DB00956,Sigma non-opioid intracellular receptor 1,ligand,0,Humans,hydrocodone
DB01592,Alpha-hemoglobin-stabilizing protein,,0,Humans,Fe(III
DB01592,Ceruloplasmin,,0,Humans,Fe(III
DB01592,DNA polymerase beta,,0,Humans,Fe(III
DB01592,Egl nine homolog 1,,0,Humans,Fe(III
DB01592,Endonuclease 8-like 1,,0,Humans,Fe(III
DB01592,Endonuclease 8-like 2,,0,Humans,Fe(III
DB01592,Ferritin heavy chain,,0,Humans,Fe(III
DB01592,Flap endonuclease 1,,0,Humans,Fe(III
DB01592,"Frataxin, mitochondrial",,0,Humans,Fe(III
DB01592,Hemoglobin subunit alpha,,0,Humans,Fe(III
DB01592,Histone deacetylase 8,cofactor,1,Humans,Fe(III
DB01592,Serotransferrin,,0,Humans,Fe(III
DB01592,Transferrin receptor protein 1,,0,Humans,Fe(III
DB09130,14-3-3 protein beta/alpha,,0,Humans,copper
DB09130,40S ribosomal protein S2,,0,Humans,copper
DB09130,40S ribosomal protein SA,,0,Humans,copper
DB09130,"60 kDa heat shock protein, mitochondrial",,0,Humans,copper
DB09130,78 kDa glucose-regulated protein,,0,Humans,copper
DB09130,"Actin, cytoplasmic 2",,0,Humans,copper
DB09130,Adenosylhomocysteinase,allosteric modulator,0,Humans,copper
DB09130,Afamin,,0,Humans,copper
DB09130,Alcohol dehydrogenase [NADP(+)],,0,Humans,copper
DB09130,Alpha-1-antitrypsin,,0,Humans,copper
DB09130,Alpha-1B-glycoprotein,,0,Humans,copper
DB09130,Alpha-2-antiplasmin,,0,Humans,copper
DB09130,Alpha-2-HS-glycoprotein,,0,Humans,copper
DB09130,Alpha-actinin-1,,0,Humans,copper
DB09130,Alpha-enolase,,0,Humans,copper
DB09130,Alpha-synuclein,,0,Humans,copper
DB09130,Alternative prion protein,,0,Humans,copper
DB09130,Aminoacylase-1,,0,Humans,copper
DB09130,Amyloid beta A4 protein,binder,0,Humans,copper
DB09130,Amyloid-like protein 1,cofactor,1,Humans,copper
DB09130,Angiotensinogen,,0,Humans,copper
DB09130,Annexin A4,,0,Humans,copper
DB09130,Annexin A5,,0,Humans,copper
DB09130,Antithrombin-III,,0,Humans,copper
DB09130,Apolipoprotein A-I,,0,Humans,copper
DB09130,Apolipoprotein A-II,,0,Humans,copper
DB09130,Apolipoprotein A-IV,,0,Humans,copper
DB09130,Apolipoprotein B receptor,,0,Humans,copper
DB09130,Apolipoprotein C-II,,0,Humans,copper
DB09130,Apolipoprotein C-III,,0,Humans,copper
DB09130,Apolipoprotein D,,0,Humans,copper
DB09130,Apolipoprotein E,,0,Humans,copper
DB09130,"Aspartate aminotransferase, cytoplasmic",,0,Humans,copper
DB09130,Beta-2-glycoprotein 1,,0,Humans,copper
DB09130,Beta-2-microglobulin,,0,Humans,copper
DB09130,Brain-derived neurotrophic factor,cofactor,1,Humans,copper
DB09130,C4b-binding protein alpha chain,,0,Humans,copper
DB09130,Calreticulin,,0,Humans,copper
DB09130,Cell growth-regulating nucleolar protein,,0,Mouse,copper
DB09130,Chloride intracellular channel protein 1,,0,Humans,copper
DB09130,Chromobox protein homolog 5,,0,Humans,copper
DB09130,Clusterin,,0,Humans,copper
DB09130,Cobalt-precorrin-5B C(1)-methyltransferase,,0,Treponema denticola (strain ATCC 35405 / CIP 103919 / DSM 14222),copper
DB09130,Cofilin-1,,0,Humans,copper
DB09130,Complement C1q subcomponent subunit C,,0,Humans,copper
DB09130,Complement C1s subcomponent,,0,Humans,copper
DB09130,Complement C3,,0,Humans,copper
DB09130,Complement C4-B,,0,Humans,copper
DB09130,Complement C5,,0,Humans,copper
DB09130,"Complement component 1 Q subcomponent-binding protein, mitochondrial",,0,Humans,copper
DB09130,Complement component C8 beta chain,,0,Humans,copper
DB09130,Complement component C9,,0,Humans,copper
DB09130,Complement factor H,,0,Humans,copper
DB09130,Complement factor I,,0,Humans,copper
DB09130,Corticosteroid-binding globulin,,0,Humans,copper
DB09130,Elongation factor 1-alpha 1,,0,Humans,copper
DB09130,Endonuclease 8-like 1,,0,Humans,copper
DB09130,Endonuclease 8-like 2,,0,Humans,copper
DB09130,Endoplasmin,,0,Humans,copper
DB09130,Eukaryotic initiation factor 4A-I,,0,Humans,copper
DB09130,Eukaryotic translation initiation factor 6,,0,Humans,copper
DB09130,Gelsolin,,0,Humans,copper
DB09130,Glucose-6-phosphate isomerase,,0,Humans,copper
DB09130,"Glutathione reductase, mitochondrial",,0,Humans,copper
DB09130,Glutathione synthetase,,0,Humans,copper
DB09130,Glyceraldehyde-3-phosphate dehydrogenase,,0,Humans,copper
DB09130,Glycine receptor subunit alpha-1,,0,Humans,copper
DB09130,Haptoglobin-related protein,,0,Humans,copper
DB09130,Heat shock 70 kDa protein 13,,0,Humans,copper
DB09130,Heat shock cognate 71 kDa protein,,0,Humans,copper
DB09130,Heat shock protein HSP 90-alpha,,0,Humans,copper
DB09130,Hemoglobin subunit alpha,,0,Humans,copper
DB09130,Hemoglobin subunit beta,,0,Humans,copper
DB09130,Heparin cofactor 2,,0,Humans,copper
DB09130,Hepatoma-derived growth factor,,0,Humans,copper
DB09130,Hephaestin-like protein 1,cofactor,1,Humans,copper
DB09130,Heterogeneous nuclear ribonucleoprotein H,,0,Humans,copper
DB09130,Heterogeneous nuclear ribonucleoprotein H3,,0,Humans,copper
DB09130,Heterogeneous nuclear ribonucleoprotein L,,0,Humans,copper
DB09130,Heterogeneous nuclear ribonucleoproteins A2/B1,,0,Humans,copper
DB09130,Histone H1.4,,0,Humans,copper
DB09130,Histone H2B type 1-C/E/F/G/I,,0,Humans,copper
DB09130,Huntingtin,,0,Humans,copper
DB09130,Ig gamma-1 chain C region,,0,Humans,copper
DB09130,Ig gamma-4 chain C region,,0,Humans,copper
DB09130,Ig kappa chain V-III region GOL,,0,Humans,copper
DB09130,Immunoglobulin lambda-like polypeptide 1,,0,Humans,copper
DB09130,Insulin-like growth factor-binding protein complex acid labile subunit,,0,Humans,copper
DB09130,Inter-alpha-trypsin inhibitor heavy chain H2,,0,Humans,copper
DB09130,Islet amyloid polypeptide,,0,Humans,copper
DB09130,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial",,0,Humans,copper
DB09130,Kallistatin,,0,Humans,copper
DB09130,"Keratin, type I cytoskeletal 10",,0,Humans,copper
DB09130,"Keratin, type I cytoskeletal 9",,0,Humans,copper
DB09130,"Keratin, type II cytoskeletal 1",,0,Humans,copper
DB09130,"Keratin, type II cytoskeletal 2 epidermal",,0,Humans,copper
DB09130,"Keratin, type II cytoskeletal 8",,0,Humans,copper
DB09130,Kininogen-1,,0,Humans,copper
